MMSI,trajectory_id,feature_order,feature_idx_in_traj,LON,LAT,gamma
316001101,316001101_0,5,11,-83.07437,44.99631,0.02
316001101,316001101_0,6,20,-83.1296,45.11606,0.02
316001101,316001101_0,7,22,-84.37423,46.51394,0.02
316001101,316001101_0,8,25,-83.12514,44.27767,0.02
316001101,316001101_0,9,26,-84.02586,46.08003,0.02
316001101,316001101_0,10,35,-83.07322,44.16248,0.02
316001101,316001101_0,11,36,-84.37423,46.51393,0.02
316001101,316001101_0,12,37,-83.13635,45.12938,0.02
316001101,316001101_0,13,50,-84.37422,46.51395,0.02
316001434,316001434_0,0,0,-79.80304,43.29874,0.02
316001434,316001434_0,1,27,-79.80306,43.29875,0.02
316001698,316001698_0,0,0,-79.24832,42.87967,0.02
316001698,316001698_0,1,64,-79.24819,42.8796,0.02
316001834,316001834_0,0,0,-81.54562,45.5906,0.02
316001834,316001834_0,1,5,-81.59607,45.3275,0.02
316001834,316001834_0,2,6,-81.54603,45.54947,0.02
316001834,316001834_0,3,7,-81.64311,45.31953,0.02
316001834,316001834_0,4,9,-81.83868,45.31143,0.02
316001834,316001834_0,5,10,-81.41013,41.79387,0.02
316001834,316001834_0,6,13,-81.28031,41.76441,0.02
316001834,316001834_0,7,14,-81.60118,45.3256,0.02
316001834,316001834_0,8,15,-81.55602,45.69137,0.02
316001834,316001834_0,9,17,-81.54645,45.59875,0.02
316001834,316001834_0,10,19,-81.5582,45.71046,0.02
316001834,316001834_0,11,21,-82.42794,41.48464,0.02
316001834,316001834_0,12,22,-81.28036,41.75514,0.02
316001834,316001834_0,13,36,-82.42816,41.48471,0.02
316001836,316001836_0,0,0,-83.13613,42.28305,0.02
316001836,316001836_0,1,8,-83.13191,42.07273,0.02
316001836,316001836_0,2,9,-79.24801,42.89232,0.02
316001836,316001836_0,3,10,-80.91586,42.27108,0.02
316001836,316001836_0,4,15,-83.13613,42.28306,0.02
316001836,316001836_0,5,16,-79.24801,42.89232,0.02
316001836,316001836_0,6,18,-78.68453,43.85998,0.02
316001836,316001836_0,7,22,-78.77317,43.76058,0.02
316001836,316001836_0,8,23,-79.24801,42.89232,0.02
316001836,316001836_0,9,25,-78.68506,43.87232,0.02
316001836,316001836_0,10,26,-80.90662,42.27248,0.02
316001836,316001836_0,11,51,-80.63935,42.31424,0.02
316001836,316001836_0,12,70,-79.24707,42.8944,0.02
316001857,316001857_0,0,0,-79.83724,43.27265,0.02
316001857,316001857_0,1,33,-79.83725,43.27265,0.02
316001890,316001890_0,0,0,-89.22153,48.4097,0.02
316001890,316001890_0,1,32,-89.22153,48.4097,0.02
316001978,316001978_0,0,0,-79.83736,43.27227,0.02
316001978,316001978_0,1,21,-79.83737,43.27227,0.02
316002238,316002238_0,0,0,-87.15884,41.6358,0.02
316002238,316002238_0,1,27,-87.15887,41.63601,0.02
316002280,316002280_0,0,0,-87.33713,44.09456,0.02
316002280,316002280_0,1,3,-87.30059,44.12298,0.02
316002280,316002280_0,2,6,-87.90038,43.01469,0.02
316002280,316002280_0,3,8,-81.93753,43.7297,0.02
316002280,316002280_0,4,12,-81.94008,43.75548,0.02
316002280,316002280_0,5,13,-81.73116,43.74701,0.02
316002280,316002280_0,6,14,-84.01353,45.75154,0.02
316002280,316002280_0,7,15,-84.11852,45.79634,0.02
316002280,316002280_0,8,16,-81.94059,43.75928,0.02
316002280,316002280_0,9,17,-81.94664,43.80369,0.02
316002280,316002280_0,10,18,-84.12186,45.79771,0.02
316002280,316002280_0,11,19,-84.20188,45.80936,0.02
316002280,316002280_0,12,20,-81.93443,43.72333,0.02
316002280,316002280_0,13,30,-81.72574,43.74564,0.02
316002280,316002280_0,14,33,-87.44053,44.03858,0.02
316002280,316002280_0,15,36,-87.90038,43.0147,0.02
316002280,316002280_0,16,40,-81.72575,43.74564,0.02
316002280,316002280_0,17,43,-87.90038,43.0147,0.02
316002280,316002280_0,18,44,-81.73116,43.74701,0.02
316002280,316002280_0,19,46,-87.3476,44.08729,0.02
316002280,316002280_0,20,48,-87.39666,44.06015,0.02
316002280,316002280_0,21,50,-87.90037,43.01468,0.02
316002501,316002501_0,0,0,-83.87246,45.92552,0.02
316002501,316002501_0,1,2,-83.10478,42.26472,0.02
316002501,316002501_0,2,6,-83.98897,46.06171,0.02
316002501,316002501_0,3,8,-84.02937,46.14397,0.02
316002501,316002501_0,4,10,-84.10595,46.19241,0.02
316002501,316002501_0,5,11,-83.1199,44.99556,0.02
316002501,316002501_0,6,16,-83.10476,42.26471,0.02
316002501,316002501_0,7,18,-83.8895,45.945,0.02
316002501,316002501_0,8,20,-83.88176,46.02195,0.02
316002501,316002501_0,9,21,-83.90433,46.03611,0.02
316002501,316002501_0,10,22,-83.11805,45.03896,0.02
316002501,316002501_0,11,23,-88.10927,47.93435,0.02
316002501,316002501_0,12,24,-83.11711,45.0613,0.02
316002501,316002501_0,13,26,-88.07748,47.89988,0.02
316002501,316002501_0,14,34,-89.22877,48.35553,0.02
316002501,316002501_0,15,36,-84.12325,46.3149,0.02
316002501,316002501_0,16,38,-88.69866,48.30349,0.02
316002501,316002501_0,17,40,-88.81575,48.2819,0.02
316002501,316002501_0,18,42,-89.11445,48.32873,0.02
316002501,316002501_0,19,43,-84.11208,46.19772,0.02
316002501,316002501_0,20,50,-84.11949,46.30484,0.02
316002501,316002501_0,21,53,-88.16612,48.14795,0.02
316002501,316002501_0,22,58,-87.88037,48.05437,0.02
316002501,316002501_0,23,68,-83.10475,42.26473,0.02
316002873,316002873_0,0,0,-79.7876,43.26712,0.02
316002873,316002873_0,1,88,-79.7876,43.26709,0.02
316003124,316003124_0,0,0,-82.60188,42.02664,0.02
316003124,316003124_0,1,4,-82.60187,42.02664,0.02
316003250,316003250_0,0,0,-82.41695,42.98452,0.02
316003250,316003250_0,1,30,-82.41452,42.98161,0.02
316003616,316003616_0,0,0,-83.10255,42.26805,0.02
316003616,316003616_0,1,61,-83.10348,42.28832,0.02
316003616,316003616_0,2,74,-83.10263,42.268,0.02
316004370,316004370_0,0,0,-79.78633,43.27253,0.02
316004370,316004370_0,1,3,-79.21033,43.209,0.02
316004370,316004370_0,2,5,-79.798,43.2745,0.02
316004370,316004370_0,3,14,-82.92283,41.88917,0.02
316004370,316004370_0,4,15,-82.8595,41.88433,0.02
316004370,316004370_0,5,16,-79.202,43.19217,0.02
316004370,316004370_0,6,19,-79.798,43.2745,0.02
316004370,316004370_0,7,23,-83.881,45.7245,0.02
316004370,316004370_0,8,28,-83.827,45.519,0.02
316004370,316004370_0,9,42,-79.7864,43.27258,0.02
316004910,316004910_0,0,0,-80.78472,41.90635,0.02
316004910,316004910_0,1,68,-80.78472,41.90636,0.02
316004940,316004940_0,0,0,-83.98501,46.05841,0.02
316004940,316004940_0,1,2,-84.0183,46.07496,0.02
316004940,316004940_0,2,6,-84.02541,46.14106,0.02
316004940,316004940_0,3,11,-83.10453,42.26494,0.02
316004940,316004940_0,4,16,-82.47349,42.74916,0.02
316004940,316004940_0,5,23,-82.44721,42.93744,0.02
316004940,316004940_0,6,31,-89.11458,48.3865,0.02
316004940,316004940_0,7,32,-83.10445,42.26514,0.02
316004940,316004940_0,8,33,-83.80804,45.88015,0.02
316004940,316004940_0,9,39,-84.02956,46.14335,0.02
316004940,316004940_0,10,45,-89.21922,48.41412,0.02
316004940,316004940_0,11,48,-83.88936,45.94029,0.02
316004940,316004940_0,12,53,-83.9336,46.04079,0.02
316004940,316004940_0,13,55,-83.88066,45.93375,0.02
316004940,316004940_0,14,56,-83.97281,46.0542,0.02
316004950,316004950_0,0,0,-84.38675,46.51105,0.02
316004950,316004950_0,1,13,-80.78469,41.90842,0.02
316004950,316004950_0,2,14,-82.45351,43.35561,0.02
316004950,316004950_0,3,19,-89.21452,48.39055,0.02
316004950,316004950_0,4,21,-84.38665,46.51117,0.02
316004950,316004950_0,5,26,-89.23128,48.35453,0.02
316004950,316004950_0,6,34,-89.16149,48.34308,0.02
316004950,316004950_0,7,37,-89.16856,48.387,0.02
316004950,316004950_0,8,38,-89.21444,48.39051,0.02
316004950,316004950_0,9,41,-89.23121,48.3545,0.02
316004950,316004950_0,10,44,-84.35119,46.50309,0.02
316004950,316004950_0,11,45,-80.7847,41.9083,0.02
316004950,316004950_0,12,47,-84.38676,46.5111,0.02
316004950,316004950_0,13,57,-80.78464,41.90832,0.02
316004950,316004950_0,14,60,-84.38675,46.5111,0.02
316004950,316004950_0,15,66,-89.21453,48.3905,0.02
316004950,316004950_0,16,76,-80.78463,41.90837,0.02
316005360,316005360_0,0,0,-80.13518,42.71658,0.02
316005360,316005360_0,1,21,-80.04344,42.798,0.02
316005360,316005360_0,2,22,-82.05187,41.92132,0.02
316005360,316005360_0,3,27,-82.24229,41.86817,0.02
316005360,316005360_0,4,30,-82.14765,41.8925,0.02
316005360,316005360_0,5,32,-82.18544,41.88179,0.02
316005795,316005795_0,0,0,-79.86498,43.27458,0.02
316005795,316005795_0,1,6,-79.86499,43.27459,0.02
316006563,316006563_0,0,0,-81.72348,43.7472,0.02
316006563,316006563_0,1,65,-81.7235,43.74719,0.02
316006868,316006868_0,0,0,-82.41942,42.95838,0.02
316006868,316006868_0,1,8,-80.04336,42.79805,0.02
316006868,316006868_0,2,9,-82.42467,42.95571,0.02
316006868,316006868_0,3,10,-82.46931,42.85507,0.02
316006868,316006868_0,4,12,-80.04336,42.79804,0.02
316006868,316006868_0,5,15,-82.47022,42.86238,0.02
316006868,316006868_0,6,17,-82.42077,42.95917,0.02
316006868,316006868_0,7,31,-82.46711,42.89797,0.02
316006868,316006868_0,8,35,-82.15561,41.88442,0.02
316006868,316006868_0,9,37,-82.41944,42.95838,0.02
316006868,316006868_0,10,38,-80.1501,42.73149,0.02
316006868,316006868_0,11,39,-80.04337,42.79805,0.02
316006868,316006868_0,12,46,-80.15023,42.73154,0.02
316006894,316006894_0,0,0,-82.41787,42.99225,0.02
316006894,316006894_0,1,41,-82.41787,42.99226,0.02
316009090,316009090_0,0,0,-79.78733,43.2735,0.02
316009090,316009090_0,1,24,-83.12967,42.23817,0.02
316009090,316009090_0,2,25,-83.134,42.167,0.02
316009090,316009090_0,3,27,-79.192,43.13667,0.02
316009090,316009090_0,4,28,-79.79783,43.27483,0.02
316009090,316009090_0,5,29,-83.12619,42.2451,0.02
316009090,316009090_0,6,30,-79.78717,43.2735,0.02
316009090,316009090_0,7,31,-83.08333,42.30333,0.02
316009090,316009090_0,8,41,-79.78721,43.27353,0.02
316011905,316011905_0,0,0,-83.10919,42.25677,0.02
316011905,316011905_0,1,7,-80.79331,41.91709,0.02
316011905,316011905_0,2,34,-83.10926,42.25667,0.02
316011905,316011905_0,3,35,-82.10546,41.9171,0.02
316011905,316011905_0,4,37,-83.12587,42.28028,0.02
316011905,316011905_0,5,38,-82.02366,41.94013,0.02
316011905,316011905_0,6,45,-83.11812,42.27966,0.02
316011905,316011905_0,7,47,-80.79365,41.90347,0.02
316011905,316011905_0,8,57,-83.1092,42.25676,0.02
316013092,316013092_0,0,0,-79.78775,43.26673,0.02
316013092,316013092_0,1,96,-79.78777,43.26671,0.02
316013209,316013209_0,0,0,-82.42068,42.95717,0.02
316013209,316013209_0,1,8,-81.22613,42.16863,0.02
316013209,316013209_0,2,9,-81.27475,42.15376,0.02
316013209,316013209_0,3,10,-84.32705,46.5032,0.02
316013209,316013209_0,4,11,-82.42068,42.95718,0.02
316013209,316013209_0,5,12,-81.40133,42.11782,0.02
316013209,316013209_0,6,15,-81.35251,42.13136,0.02
316013209,316013209_0,7,19,-84.32706,46.5032,0.02
316013209,316013209_0,8,20,-81.20946,42.17345,0.02
316013209,316013209_0,9,21,-81.1749,42.18336,0.02
316013209,316013209_0,10,24,-84.32706,46.5032,0.02
316013209,316013209_0,11,26,-82.42069,42.95717,0.02
316013209,316013209_0,12,30,-83.00198,44.31486,0.02
316013209,316013209_0,13,31,-81.42839,42.11043,0.02
316013209,316013209_0,14,35,-82.42068,42.95717,0.02
316013215,316013215_0,0,0,-82.41929,42.95831,0.02
316013215,316013215_0,1,4,-83.65516,45.72387,0.02
316013215,316013215_0,2,9,-83.7297,45.79265,0.02
316013215,316013215_0,3,10,-83.55499,45.62991,0.02
316013215,316013215_0,4,16,-83.86951,45.92279,0.02
316013215,316013215_0,5,25,-83.87108,46.02152,0.02
316013215,316013215_0,6,26,-83.74075,45.80271,0.02
316013215,316013215_0,7,28,-83.86612,46.02601,0.02
316013215,316013215_0,8,31,-84.32705,46.50321,0.02
316013215,316013215_0,9,37,-80.04349,42.79798,0.02
316013215,316013215_0,10,44,-82.64884,41.87971,0.02
316013215,316013215_0,11,45,-82.7503,41.88769,0.02
316013215,316013215_0,12,46,-82.41929,42.95831,0.02
316013215,316013215_0,13,51,-82.59305,41.87314,0.02
316013215,316013215_0,14,52,-82.54246,41.85034,0.02
316013215,316013215_0,15,54,-83.86658,46.02598,0.02
316013946,316013946_0,0,0,-82.44735,42.93388,0.02
316013946,316013946_0,1,40,-83.08668,42.29643,0.02
316014050,316014050_0,0,0,-79.24836,42.88059,0.02
316014050,316014050_0,1,37,-79.24833,42.88067,0.02
316014160,316014160_0,0,0,-81.73111,43.74717,0.02
316014160,316014160_0,1,9,-84.10506,46.24588,0.02
316014160,316014160_0,2,10,-84.11894,46.21332,0.02
316014160,316014160_0,3,11,-84.11115,46.23191,0.02
316014160,316014160_0,4,12,-81.73108,43.74718,0.02
316014160,316014160_0,5,14,-84.01643,46.07809,0.02
316014160,316014160_0,6,15,-84.01558,46.09946,0.02
316014160,316014160_0,7,18,-81.72692,43.74564,0.02
316014160,316014160_0,8,22,-88.50498,48.23539,0.02
316014160,316014160_0,9,31,-89.18233,48.44806,0.02
316014160,316014160_0,10,32,-90.86151,47.30183,0.02
316014160,316014160_0,11,36,-90.77462,47.34099,0.02
316014160,316014160_0,12,37,-89.18246,48.44795,0.02
316014160,316014160_0,13,38,-90.97063,47.25341,0.02
316014160,316014160_0,14,43,-91.11381,47.19028,0.02
316014160,316014160_0,15,44,-90.95431,47.26046,0.02
316014160,316014160_0,16,48,-91.44995,47.03517,0.02
316014160,316014160_0,17,53,-91.19311,47.1546,0.02
316014160,316014160_0,18,54,-84.12014,46.21,0.02
316014160,316014160_0,19,59,-84.0134,46.11456,0.02
316014160,316014160_0,20,60,-84.15412,46.32377,0.02
316014160,316014160_0,21,65,-84.10132,46.25398,0.02
316018616,316018616_0,0,0,-79.24379,42.90709,0.02
316018616,316018616_0,1,76,-79.24378,42.90708,0.02
316023269,316023269_0,0,0,-79.40836,43.62618,0.02
316023269,316023269_0,1,8,-79.34848,43.62577,0.02
316023269,316023269_0,2,11,-79.42707,43.62791,0.02
316023269,316023269_0,3,12,-79.38843,43.62557,0.02
316023959,316023959_0,0,0,-82.40969,42.98358,0.02
316023959,316023959_0,1,59,-82.40974,42.98359,0.02
316024256,316024256_0,0,0,-83.64506,45.71729,0.02
316024256,316024256_0,1,5,-83.71799,45.79483,0.02
316024256,316024256_0,2,9,-81.70671,41.50372,0.02
316024256,316024256_0,3,16,-83.54202,45.60693,0.02
316024256,316024256_0,4,26,-84.37442,46.51524,0.02
316024256,316024256_0,5,31,-83.72186,45.79862,0.02
316024256,316024256_0,6,32,-84.3744,46.51514,0.02
316024256,316024256_0,7,33,-84.25576,46.4323,0.02
316024256,316024256_0,8,34,-84.37439,46.51522,0.02
316024256,316024256_0,9,36,-82.41634,43.02921,0.02
316024256,316024256_0,10,40,-82.41151,43.09947,0.02
316024256,316024256_0,11,42,-83.52151,45.58579,0.02
316024256,316024256_0,12,45,-83.45973,45.52336,0.02
316024256,316024256_0,13,49,-81.70674,41.50373,0.02
316024256,316024256_0,14,51,-83.47299,41.68708,0.02
316024256,316024256_0,15,55,-81.70673,41.50371,0.02
316024256,316024256_0,16,57,-82.42247,43.1215,0.02
316024256,316024256_0,17,58,-81.70677,41.50374,0.02
316026137,316026137_0,0,0,-79.07318,43.08822,0.02
316026137,316026137_0,1,17,-79.07322,43.08827,0.02
316026521,316026521_0,0,0,-79.39354,43.63605,0.02
316026521,316026521_0,1,12,-79.39352,43.63604,0.02
316026579,316026579_0,0,0,-79.07322,43.08791,0.02
316026579,316026579_0,1,29,-79.07322,43.08792,0.02
316026694,316026694_0,0,0,-89.21542,48.40751,0.02
316026694,316026694_0,1,22,-89.21545,48.40749,0.02
316026695,316026695_0,0,0,-89.21449,48.40496,0.02
316026695,316026695_0,1,67,-89.21449,48.40495,0.02
316026824,316026824_0,0,0,-81.72289,43.74713,0.02
316026824,316026824_0,1,7,-81.7229,43.74719,0.02
316029000,316029000_0,0,0,-83.10941,42.25647,0.02
316029000,316029000_0,1,2,-84.04524,46.15281,0.02
316029000,316029000_0,2,3,-84.01685,46.13646,0.02
316029000,316029000_0,3,4,-87.94125,48.55622,0.02
316029000,316029000_0,4,5,-87.96397,48.5471,0.02
316029000,316029000_0,5,6,-83.65153,45.46012,0.02
316029000,316029000_0,6,7,-83.69078,45.47487,0.02
316029000,316029000_0,7,9,-87.07997,43.31452,0.02
316029000,316029000_0,8,10,-84.11356,46.2672,0.02
316029000,316029000_0,9,15,-84.11876,46.20449,0.02
316029000,316029000_0,10,17,-84.05362,46.1576,0.02
316029000,316029000_0,11,19,-87.54233,41.71323,0.02
316029000,316029000_0,12,24,-89.21691,48.40969,0.02
316029000,316029000_0,13,25,-88.08472,48.49814,0.02
316029000,316029000_0,14,26,-87.17081,43.2101,0.02
316029000,316029000_0,15,27,-83.10909,42.2569,0.02
316029000,316029000_0,16,29,-84.01404,46.07194,0.02
316029000,316029000_0,17,30,-83.95676,46.05198,0.02
316029000,316029000_0,18,31,-83.97974,46.05953,0.02
316029000,316029000_0,19,32,-83.10941,42.25647,0.02
316029000,316029000_0,20,35,-89.21691,48.40969,0.02
316029000,316029000_0,21,36,-87.54233,41.71325,0.02
316029000,316029000_0,22,38,-84.11562,46.26906,0.02
316029000,316029000_0,23,39,-87.71198,48.64978,0.02
316029000,316029000_0,24,41,-88.01239,48.52752,0.02
316029000,316029000_0,25,44,-83.88315,46.02829,0.02
316029000,316029000_0,26,49,-87.54233,41.7133,0.02
316029000,316029000_0,27,50,-84.01239,46.12674,0.02
316029000,316029000_0,28,51,-84.01568,46.09353,0.02
316029000,316029000_0,29,52,-87.17573,43.20456,0.02
316029000,316029000_0,30,54,-87.54233,41.71324,0.02
316029000,316029000_0,31,55,-83.10909,42.2569,0.02
316030664,316030664_0,0,0,-82.40988,42.97745,0.02
316030664,316030664_0,1,5,-82.44307,42.94143,0.02
316032594,316032594_0,0,0,-79.39457,43.63342,0.02
316032594,316032594_0,1,103,-79.39465,43.63339,0.02
316032706,316032706_0,0,0,-82.4078,42.97666,0.02
316032706,316032706_0,1,66,-82.4078,42.97667,0.02
316035905,316035905_0,0,0,-83.50749,41.66443,0.02
316035905,316035905_0,1,2,-81.72455,43.74541,0.02
316035905,316035905_0,2,8,-81.81025,43.81147,0.02
316035905,316035905_0,3,12,-81.72659,43.7457,0.02
316035905,316035905_0,4,24,-83.50749,41.66443,0.02
316035905,316035905_0,5,28,-82.8917,41.91136,0.02
316035905,316035905_0,6,34,-81.7266,43.7457,0.02
316036089,316036089_0,0,0,-82.43496,43.90178,0.02
316036089,316036089_0,1,1,-82.70356,44.70486,0.02
316036089,316036089_0,2,2,-82.429,43.88305,0.02
316036089,316036089_0,3,4,-82.42645,43.78684,0.02
316036089,316036089_0,4,5,-87.11054,44.82232,0.02
316036089,316036089_0,5,6,-87.17907,44.79479,0.02
316036089,316036089_0,6,7,-87.55165,41.69084,0.02
316036089,316036089_0,7,12,-87.06334,44.82416,0.02
316036089,316036089_0,8,13,-82.41993,43.55421,0.02
316036089,316036089_0,9,16,-82.41598,43.46156,0.02
316036089,316036089_0,10,26,-87.55165,41.69083,0.02
316036089,316036089_0,11,31,-79.27491,42.82354,0.02
316036089,316036089_0,12,32,-82.42522,43.73406,0.02
316036089,316036089_0,13,43,-82.42079,43.57416,0.02
316036089,316036089_0,14,44,-79.72084,42.57979,0.02
316036089,316036089_0,15,45,-79.51796,42.68849,0.02
316036089,316036089_0,16,46,-82.41331,43.3987,0.02
316036089,316036089_0,17,48,-82.41468,43.43076,0.02
316036089,316036089_0,18,49,-81.72583,43.74552,0.02
316036089,316036089_0,19,50,-82.7018,44.7029,0.02
316036089,316036089_0,20,51,-81.72583,43.74552,0.02
316036089,316036089_0,21,57,-87.55165,41.69085,0.02
316036089,316036089_0,22,59,-82.46685,43.97687,0.02
316036089,316036089_0,23,60,-82.44687,43.92999,0.02
316036089,316036089_0,24,61,-79.39404,42.75518,0.02
316036089,316036089_0,25,62,-79.45066,42.72462,0.02
316036089,316036089_0,26,63,-79.35192,42.77734,0.02
316036089,316036089_0,27,67,-79.61088,42.63822,0.02
316037746,316037746_0,0,0,-79.35318,43.64315,0.02
316037746,316037746_0,1,99,-79.35319,43.64316,0.02
316040247,316040247_0,0,0,-79.2313,43.70751,0.02
316040247,316040247_0,1,12,-79.2313,43.70748,0.02
316041673,316041673_0,0,0,-79.32606,43.64354,0.02
316041673,316041673_0,1,18,-79.32603,43.64352,0.02
316043000,316043000_0,0,0,-79.34859,43.63379,0.02
316043000,316043000_0,1,39,-79.34859,43.63377,0.02
316225000,316225000_0,0,0,-79.38425,43.63753,0.02
316225000,316225000_0,1,23,-79.38427,43.63753,0.02
316286000,316286000_0,0,0,-79.24903,42.88016,0.02
316286000,316286000_0,1,2,-79.80211,43.2973,0.02
316286000,316286000_0,2,5,-82.41641,42.97983,0.02
316286000,316286000_0,3,13,-82.47256,42.89053,0.02
316286000,316286000_0,4,17,-82.47592,42.74779,0.02
316286000,316286000_0,5,18,-79.67619,42.65537,0.02
316286000,316286000_0,6,26,-79.50269,42.72599,0.02
316286000,316286000_0,7,27,-81.68227,45.99714,0.02
316286000,316286000_0,8,31,-82.41637,42.98069,0.02
316286000,316286000_0,9,32,-79.4142,42.77209,0.02
316286000,316286000_0,10,33,-79.24904,42.88016,0.02
316286000,316286000_0,11,34,-81.68242,45.99713,0.02
316286000,316286000_0,12,37,-79.8021,43.29729,0.02
316286000,316286000_0,13,39,-79.24903,42.88015,0.02
316286000,316286000_0,14,40,-79.47427,42.73887,0.02
316286000,316286000_0,15,43,-81.6823,45.99706,0.02
316286000,316286000_0,16,46,-82.48132,42.80516,0.02
316286000,316286000_0,17,47,-82.47285,42.87181,0.02
316286000,316286000_0,18,48,-79.8021,43.29729,0.02
316286000,316286000_0,19,50,-82.46905,42.75941,0.02
316607241,316607241_0,0,0,-83.37518,45.42033,0.02
316607241,316607241_0,1,1,-83.3897,45.43493,0.02
316607241,316607241_0,2,4,-83.31037,45.36,0.02
316607241,316607241_0,3,5,-83.10683,42.27585,0.02
316607241,316607241_0,4,7,-83.41353,45.45915,0.02
316607241,316607241_0,5,12,-83.36732,45.4128,0.02
316607241,316607241_0,6,15,-85.78592,47.88902,0.02
316607241,316607241_0,7,16,-82.80503,44.58718,0.02
316607241,316607241_0,8,17,-85.72323,47.88743,0.02
316607241,316607241_0,9,18,-83.3944,45.43973,0.02
316607241,316607241_0,10,19,-83.02198,42.32878,0.02
338055535,338055535_0,0,0,-86.33357,43.22965,0.02
338055535,338055535_0,1,33,-86.33358,43.22963,0.02
338102212,338102212_0,0,0,-92.0926,46.77507,0.02
338102212,338102212_0,1,28,-92.0926,46.77507,0.02
338123004,338123004_0,0,0,-86.19924,42.76911,0.02
338123004,338123004_0,1,21,-86.19912,42.7691,0.02
338198876,338198876_0,0,0,-90.50789,41.51443,0.02
338198876,338198876_0,1,4,-90.50789,41.51444,0.02
338198882,338198882_0,0,0,-92.63433,44.62962,0.02
338198882,338198882_0,1,4,-92.63438,44.62957,0.02
338304799,338304799_0,0,0,-87.63812,41.85481,0.02
338304799,338304799_0,1,11,-87.63813,41.85481,0.02
338310388,338310388_0,0,0,-87.65036,44.09638,0.02
338310388,338310388_0,1,5,-87.65037,44.09626,0.02
338311626,338311626_0,0,0,-87.80914,42.5863,0.02
338311626,338311626_0,1,33,-87.80965,42.58753,0.02
338888000,338888000_0,0,0,-87.4291,47.41802,0.02
338888000,338888000_0,1,3,-84.97718,46.62211,0.02
338888000,338888000_0,2,5,-87.76682,47.55424,0.02
338888000,338888000_0,3,6,-84.46939,46.46375,0.02
338888000,338888000_0,4,8,-84.44753,46.48031,0.02
